FIPS,State,County,Low_Access_Overall,Low_Access_Low_income,Low_Access_Children,Low_Access_Senior,Grocery,Supercenter,Convenience,Specialized,SNAP_store,WIC_store,Fast_food,Full_service,Assistance,Low_insecurity,Very_low_insecurity,Recreation_facility
1049,AL,DeKalb,3.7686546880000003,2.254340844,1.251612404,0.36317940200000004,0.16933845100000003,0.0141115,0.649130729,0.0141115,1.179422247,0.1741806,0.5785730410000001,0.493903816,0.916089934,17.9,6.8,0.0564462
1051,AL,Elmore,18.9293027,6.559576214,3.981424843,2.007732158,0.12717468699999998,0.025434900000000003,0.724895717,0.0,0.8154634190000001,0.1536,0.36880659299999996,0.43239393600000003,0.916089934,17.9,6.8,0.0508699
1053,AL,Escambia,13.54081837,7.576713325,3.3554373999999996,2.095940466,0.209155795,0.0,0.8627676540000001,0.0522889,1.112017687,0.1598636,0.575178436,0.522889487,0.916089934,17.9,6.8,0.0522889
1055,AL,Etowah,23.72804055,8.619385787999999,5.062683802,4.619493042,0.182273429,0.0191867,0.6043803179999999,0.009593299999999999,0.967507089,0.1740223,0.786653748,0.518040273,0.916089934,17.9,6.8,0.086340045
1057,AL,Fayette,2.5376248130000003,1.329627887,0.636777835,0.38649309600000004,0.288850376,0.057770100000000005,0.40439052600000003,0.0,0.7458438829999999,0.2844627,0.6932409009999999,0.288850376,0.916089934,17.9,6.8,0.0
1059,AL,Franklin,9.695227066000001,3.643894576,2.567409313,1.25919392,0.18993953600000002,0.0316566,0.7281015540000001,0.0316566,0.9681685090000001,0.1932305,0.696444965,0.538162018,0.916089934,17.9,6.8,0.09496976800000001
1061,AL,Geneva,2.262027074,0.93031195,0.504453429,0.34871401,0.412711515,0.0,0.562788429,0.0,0.8602230390000001,0.23102689999999998,0.37519228600000004,0.300153829,0.916089934,17.9,6.8,0.0
1063,AL,Greene,36.33515715,20.95437773,8.782980835,5.774881213,0.544543672,0.0,0.8712698759999999,0.0,1.708727655,0.2212634,0.10890873400000001,0.326726203,0.916089934,17.9,6.8,0.0
1065,AL,Hale,0.552759256,0.22626913699999998,0.16499011800000002,0.074646518,0.24960998399999998,0.0,0.811232449,0.0,0.980201022,0.2212022,0.31201248,0.31201248,0.916089934,17.9,6.8,0.0
1067,AL,Henry,2.232764366,0.9988050070000001,0.547450032,0.316228719,0.231978194,0.0,0.7539291309999999,0.115989097,1.017141976,0.2406305,0.579945485,0.5219509370000001,0.916089934,17.9,6.8,0.057994500000000004
1069,AL,Houston,21.07824739,7.332037672,5.497808137000001,2.5803966380000003,0.139303483,0.0298507,0.626865672,0.089552239,1.170190132,0.1820904,0.825870647,0.746268657,0.916089934,17.9,6.8,0.0597015
1071,AL,Jackson,9.121428088,4.084924139,2.121858998,1.357703024,0.280578366,0.0187052,0.635977629,0.0374104,1.038935727,0.22669740000000002,0.561156731,0.542451507,0.916089934,17.9,6.8,0.0374104
1073,AL,Jefferson,31.78014638,11.42199203,7.62666484,4.0777377360000004,0.16402380800000002,0.025818599999999997,0.65761397,0.07289947,0.835720927,0.15526220000000002,0.8778311190000001,0.5588959379999999,0.916089934,17.9,6.8,0.112386683
1075,AL,Lamar,0.634317065,0.358371226,0.12817536699999998,0.089665549,0.272312615,0.0,0.54462523,0.0,0.8649507909999999,0.27892059999999996,0.476547076,0.680781537,0.916089934,17.9,6.8,0.0
1077,AL,Lauderdale,15.73061247,5.579330606,3.2706116589999996,2.525933695,0.162116594,0.0216155,0.6160430579999999,0.0216155,0.8716762840000001,0.190583,0.65927415,0.65927415,0.916089934,17.9,6.8,0.07565441099999999
1079,AL,Lawrence,3.9297547510000004,1.6444582680000002,0.976639512,0.561188321,0.203992423,0.0291418,0.524551945,0.0291418,0.802844928,0.176227,0.728544368,0.437126621,0.916089934,17.9,6.8,0.0291418
1081,AL,Lee,31.22691212,11.35168028,6.6087039679999995,2.498915012,0.09381810800000001,0.021650299999999997,0.53404154,0.00721678,0.598160585,0.0976673,0.779411977,0.678377091,0.916089934,17.9,6.8,0.0577342
1083,AL,Limestone,12.24596772,3.949861455,2.338828711,1.834356906,0.147554288,0.0122962,0.7131790570000001,0.0245924,0.7082772420000001,0.10482999999999999,0.553328579,0.430366672,0.916089934,17.9,6.8,0.0491848
1085,AL,Lowndes,48.70078709,26.21925005,11.23159059,7.386134888,0.174125022,0.0,0.870625109,0.0,1.535107918,0.47649300000000006,0.174125022,0.0,0.916089934,17.9,6.8,0.087062511
1087,AL,Macon,34.98838683,19.21284519,8.13247262,4.897176295,0.23596035899999998,0.0,0.660689004,0.0,0.633065498,0.1802208,0.47192071700000005,0.23596035899999998,0.916089934,17.9,6.8,0.0
1089,AL,Madison,32.86992604,8.104519215,7.847925523,3.7099119660000004,0.10578620300000001,0.030224599999999997,0.637739681,0.039292,0.6633535420000001,0.1090635,0.9067388829999999,0.670986774,0.916089934,17.9,6.8,0.15112314699999999
1091,AL,Marengo,26.57055501,15.13906741,6.6608487929999995,4.196235135,0.188946623,0.0472367,1.039206424,0.0,1.2540234959999998,0.3791469,0.75578649,0.566839868,0.916089934,17.9,6.8,0.09447331099999999
1093,AL,Marion,1.7484114259999999,0.636106872,0.43970936299999996,0.323027104,0.16315342900000002,0.065261372,0.587352346,0.0326307,0.752904453,0.27231259999999996,0.8483978329999999,0.652613718,0.916089934,17.9,6.8,0.0326307
1095,AL,Marshall,13.77539769,6.560730717999999,3.743956551,1.803590703,0.20604470100000002,0.0325334,0.704889766,0.05422230000000001,0.9408148340000001,0.16816140000000002,0.759112056,0.759112056,0.916089934,17.9,6.8,0.0216889
1097,AL,Mobile,27.30648439,10.58853877,6.886410564,3.527677619,0.145633189,0.0194178,0.631077152,0.067962155,1.119335678,0.1564287,0.614086613,0.514570601,0.916089934,17.9,6.8,0.077671034
1099,AL,Monroe,30.99115176,16.94656222,7.816919902,5.019151707,0.301490223,0.0,0.6460504779999999,0.0,1.131905731,0.48569409999999996,0.430700319,0.344560255,0.916089934,17.9,6.8,0.0
1101,AL,Montgomery,28.01663708,11.28174783,7.245755106,3.2628537680000003,0.144986753,0.0263612,0.5755534760000001,0.074690146,0.847639283,0.15588470000000001,0.742507919,0.61070178,0.916089934,17.9,6.8,0.079083684
1103,AL,Morgan,11.72455584,3.512085644,2.9908046980000003,1.662361612,0.18494544100000002,0.0168132,0.765001597,0.05884630000000001,0.8333679420000001,0.14617750000000002,0.8406610959999999,0.479176825,0.916089934,17.9,6.8,0.0504397
1105,AL,Perry,9.174419598,5.5966481020000005,1.545143748,2.19145,0.467726848,0.0,0.7483629559999999,0.0,1.841665848,0.46498649999999997,0.18709073899999998,0.467726848,0.916089934,17.9,6.8,0.0
1107,AL,Pickens,4.311914592,2.121777885,0.966113557,0.718117674,0.20187746,0.0,0.5551630160000001,0.0,1.232500215,0.361104,0.302816191,0.302816191,0.916089934,17.9,6.8,0.10093873
1109,AL,Pike,11.34627515,5.774621509,2.795526264,1.3161386590000002,0.276412776,0.0307125,0.522113022,0.0,1.21049565,0.1975569,0.921375921,0.614250614,0.916089934,17.9,6.8,0.061425099999999996
1111,AL,Randolph,4.630858868,2.046915454,1.186678959,0.8147914359999999,0.17494751600000003,0.0437369,0.743526942,0.0437369,0.8011760379999999,0.2210433,0.481105668,0.743526942,0.916089934,17.9,6.8,0.0437369
1113,AL,Russell,16.07600463,7.799166131000001,3.825614265,2.27869844,0.15336835199999999,0.019171,0.70932863,0.019171,0.913755333,0.2585264,0.843525938,0.479276101,0.916089934,17.9,6.8,0.07668417599999999
1115,AL,St. Clair,4.4784547969999995,1.162896577,1.098377982,0.5928539279999999,0.132515751,0.0240938,0.6264380970000001,0.0,0.772356293,0.18682970000000002,0.578250551,0.578250551,0.916089934,17.9,6.8,0.0240938
1117,AL,Shelby,26.66202209,3.8181155760000003,6.886753331,2.84482944,0.134919152,0.031135200000000002,0.518919817,0.025945999999999997,0.5047086789999999,0.1379435,0.664217365,0.6901633559999999,0.916089934,17.9,6.8,0.124540756
1119,AL,Sumter,16.15766189,10.57902373,3.864686929,2.770527533,0.218245308,0.0,1.3822202819999998,0.072748436,1.259899208,0.45794529999999994,0.509239051,0.36374218,0.916089934,17.9,6.8,0.072748436
1121,AL,Talladega,15.01058377,5.940251192000001,3.4921118939999998,2.130513572,0.084669908,0.024191400000000002,0.943464693,0.012095700000000001,1.091582887,0.12423130000000002,0.592689358,0.544306553,0.916089934,17.9,6.8,0.036287099999999996
1123,AL,Tallapoosa,11.04844935,4.8397632989999995,2.40249159,2.087295953,0.11952857900000001,0.023905700000000002,0.932322918,0.0,0.8360053120000001,0.1466276,0.573737181,0.525925749,0.916089934,17.9,6.8,0.071717148
1125,AL,Tuscaloosa,20.28114089,7.374706098,4.476846069,2.295739195,0.140047305,0.0207477,0.560189219,0.025934699999999998,0.766212143,0.1320277,0.81953608,0.5394414710000001,0.916089934,17.9,6.8,0.082990995
1127,AL,Walker,11.23459251,3.875936132,2.492439267,1.73344478,0.17818165600000002,0.0296969,0.7572720390000001,0.0148485,0.942550953,0.1741579,0.668181211,0.5790903829999999,0.916089934,17.9,6.8,0.08909082800000001
1129,AL,Washington,9.716742409,3.467767943,2.5832567369999997,1.51235837,0.17149717,0.0,0.571657234,0.05716569999999999,1.013112007,0.2340824,0.22866289399999998,0.34299434100000004,0.916089934,17.9,6.8,0.05716569999999999
1131,AL,Wilcox,44.32922518,27.56702253,11.78248793,6.6413772060000005,0.842459983,0.0,0.589721988,0.0,1.8443997319999998,0.7133233,0.50547599,0.50547599,0.916089934,17.9,6.8,0.0
1133,AL,Winston,4.130307166000001,1.452109682,0.951957017,0.69879525,0.324004698,0.0,0.89101292,0.0,1.054283502,0.4570384,0.486007047,0.7695111579999999,0.916089934,17.9,6.8,0.0
2013,AK,Aleutians East,39.03376221,22.27694878,1.782871713,1.3857121190000001,1.297016861,0.0,0.0,0.0,1.5817779180000002,1.101322,0.324254215,0.0,1.413655216,12.1,4.4,0.0
2016,AK,Aleutians West,13.74710627,7.533638307,1.385275895,0.741977742,0.541809644,0.0,0.180603215,0.180603215,0.9765038159999999,0.6516073,0.361206429,0.541809644,1.413655216,12.1,4.4,0.0
2020,AK,Anchorage,30.14785441,4.571834923,7.854032514,2.079894533,0.128616469,0.0312851,0.212043368,0.06952241599999999,0.389303774,0.07487410000000001,0.7195570029999999,0.7230331240000001,1.413655216,12.1,4.4,0.11818810699999999
2050,AK,Bethel,78.01478363,38.56978363,28.63380853,5.036281071,1.482799526,0.0,0.296559905,0.0,3.1979037530000003,1.219866,0.296559905,0.237247924,1.413655216,12.1,4.4,0.059312000000000004
2060,AK,Bristol Bay,43.54489164,7.2435252000000006,9.214648184,4.235690525,3.073770492,0.0,0.0,0.0,2.018163471,1.046025,0.0,2.0491803280000003,1.413655216,12.1,4.4,0.0
2068,AK,Denali,,18.52751868,22.50821481,7.502738229,0.0,0.0,2.20143093,0.0,0.0,0.0,0.550357733,3.852504128,1.413655216,12.1,4.4,0.0
2070,AK,Dillingham,32.56828352,16.51349536,11.5836909,2.558375626,1.046901173,0.0,0.41876046899999997,0.0,1.78784267,1.218027,0.0,0.628140704,1.413655216,12.1,4.4,0.0
2090,AK,Fairbanks North Star,37.14763806,9.978115552,9.87832999,2.38177466,0.084000084,0.0315,0.262500263,0.063000063,0.248490772,0.0813413,0.45150045200000005,0.61950062,1.413655216,12.1,4.4,0.084000084
2100,AK,Haines,20.70317871,4.890014561,3.933443944,2.327385365,1.206757844,0.0,0.0,0.0,1.1755485890000001,0.4297379,0.402252615,2.413515688,1.413655216,12.1,4.4,0.0
2105,AK,Hoonah-Angoon,78.8333137,32.14054668,15.67441868,10.74418604,0.0,0.0,0.0,0.0,3.287928605,1.3748850000000001,0.0,0.0,1.413655216,12.1,4.4,0.0
2110,AK,Juneau,32.41617287,6.13461527,8.338973566,2.304003774,0.226852902,0.097222672,0.12963023,0.032407599999999995,0.404431339,0.16133720000000001,0.7129662640000001,1.037041838,1.413655216,12.1,4.4,0.226852902
2122,AK,Kenai Peninsula,20.37849871,5.907287421,5.0277646869999995,2.4488889869999997,0.38323965299999996,0.018249500000000002,0.38323965299999996,0.164245565,0.597539543,0.2050288,0.656982261,1.259216001,1.413655216,12.1,4.4,0.164245565
2130,AK,Ketchikan Gateway,7.68772136,0.8885921940000001,1.8382538290000001,0.790977301,0.225665714,0.0,0.37610952299999995,0.150443809,0.580593657,0.305787,0.526553332,0.97788476,1.413655216,12.1,4.4,0.37610952299999995
2150,AK,Kodiak Island,10.41539951,3.6978910689999998,3.0174084389999996,0.717356711,0.296186598,0.0,0.074046649,0.148093299,0.70814898,0.2277904,0.444279896,0.666419845,1.413655216,12.1,4.4,0.0
2164,AK,Lake and Peninsula,99.9999996,45.91409345,30.16554246,7.786633923999999,0.620347395,0.0,0.0,0.0,3.7787182589999997,2.008032,0.0,0.0,1.413655216,12.1,4.4,0.0
2170,AK,Matanuska-Susitna,22.96278229,5.77279867,6.306636877000001,1.886819767,0.149623065,0.0345284,0.25320826399999996,0.0460379,0.389495165,0.11720719999999998,0.414340795,0.517925994,1.413655216,12.1,4.4,0.092075732
2180,AK,Nome,53.37196625,35.96923514,20.298662,3.1592340080000003,1.610651777,0.0,0.107376785,0.0,2.882837452,1.930088,0.42950714100000004,0.536883926,1.413655216,12.1,4.4,0.0
2185,AK,North Slope,38.479678299999996,3.819365775,3.589380088,1.1734392059999998,1.098297639,0.0,0.21965952800000002,0.0,1.348128176,1.189591,0.439319055,0.549148819,1.413655216,12.1,4.4,0.10982976400000001
2188,AK,Northwest Arctic,57.45496574,32.33226224,21.52066987,3.2699720739999996,0.8035355559999999,0.0,0.267845185,0.0,2.432778489,1.740994,0.133922593,0.0,1.413655216,12.1,4.4,0.0
2195,AK,Petersburg,4.805863212,1.547702903,1.283170364,0.396414483,0.0,0.0,0.0,0.0,0.780437045,0.7861635,0.0,0.0,1.413655216,12.1,4.4,0.0
2198,AK,Prince of Wales-Hyder,25.01492516,7.8381168510000006,4.524337463999999,2.82134468,0.0,0.0,0.0,0.0,1.3620819569999998,0.5420054,0.0,0.0,1.413655216,12.1,4.4,0.0
2220,AK,Sitka,18.21093133,5.8946342220000005,4.406878295,1.822737144,0.452284034,0.0,0.226142017,0.113071009,0.35006264299999995,0.3443921,0.452284034,1.130710086,1.413655216,12.1,4.4,0.226142017
2230,AK,Skagway,0.30991257899999997,0.096639405,0.0,0.072380551,0.0,0.0,0.0,0.0,1.042752868,1.1049719999999998,0.0,0.0,1.413655216,12.1,4.4,0.0
2240,AK,Southeast Fairbanks,29.06925794,9.166466019,6.931446518,3.031013094,0.575125809,0.0,0.8626887129999999,0.0,0.979843225,0.7327081,0.8626887129999999,1.150251618,1.413655216,12.1,4.4,0.0
2261,AK,Valdez-Cordova,27.95429569,10.86389619,6.398834212000001,2.881388397,0.842815002,0.0,0.737463127,0.21070375100000002,1.680902885,0.7501072,0.948166877,1.0535187529999999,1.413655216,12.1,4.4,0.21070375100000002
2270,AK,Wade Hampton,66.430852,44.09667337,28.02484273,3.322273273,2.276074441,0.0,0.13388673199999998,0.0,2.785247791,1.829109,0.0,0.0,1.413655216,12.1,4.4,0.0
2275,AK,Wrangell,21.55442949,2.17215184,4.456595019,2.977694159,0.0,0.0,0.0,0.0,1.040366209,0.45766590000000007,0.0,0.0,1.413655216,12.1,4.4,0.0
2282,AK,Yakutat,0.380989836,0.08907819300000001,0.0,0.095247459,3.007518797,0.0,0.0,0.0,2.9940119760000004,3.076923,1.5037593980000001,0.0,1.413655216,12.1,4.4,0.0
2290,AK,Yukon-Koyukuk,99.99999992,50.08882135,27.77380103,10.18253399,2.1838034580000003,0.0,0.909918107,0.0,6.658001155,1.7507,0.0,0.363967243,1.413655216,12.1,4.4,0.0
4001,AZ,Apache,65.36370909,43.82803865,20.49963974,7.8485494970000005,0.140829202,0.0,0.49290220799999995,0.0,0.812897056,0.4602992,0.21124380399999998,0.267575484,0.693959075,19.7,8.1,0.0422488
4003,AZ,Cochise,39.30480671,12.33563543,8.671918418999999,7.6865681939999995,0.130687802,0.015375,0.461251067,0.046125099999999995,0.767165324,0.1401596,0.399750924,0.7687517779999999,0.693959075,19.7,8.1,0.09225021300000001
4005,AZ,Coconino,30.2461549,13.09584823,8.047439992000001,3.356048055,0.142346622,0.0149839,0.614338051,0.07491927400000001,0.569806854,0.1946646,0.8390958740000001,1.1987083920000001,0.693959075,19.7,8.1,0.082411202
4007,AZ,Gila,23.90305272,11.54564339,4.975510178,5.654098766000001,0.16803271,0.0186703,0.522768432,0.0373406,0.824803051,0.1530427,0.616119938,0.9148447559999999,0.693959075,19.7,8.1,0.130692108
4009,AZ,Graham,31.33398516,13.70231863,8.569252654,3.36802762,0.186542305,0.026648900000000003,0.453031312,0.026648900000000003,0.674844986,0.1381063,0.42638241200000004,0.453031312,0.693959075,19.7,8.1,0.07994670200000001
4011,AZ,Greenlee,70.60939238,25.86713666,20.404875699999998,8.183115236,0.11580775900000001,0.0,0.8106543140000001,0.11580775900000001,1.0887677040000001,0.1241003,0.34742327700000003,0.694846555,0.693959075,19.7,8.1,0.0
4012,AZ,La Paz,43.32992469,18.94224948,4.377980117,20.98187279,0.536219167,0.0487472,1.072438335,0.097494394,1.5942672119999999,0.299925,0.731207956,1.1699327290000001,0.693959075,19.7,8.1,0.0
4013,AZ,Maricopa,12.89667448,3.667381897,3.089849113,2.029047185,0.134602983,0.0218204,0.262633555,0.0602033,0.531306496,0.0997913,0.70298511,0.576006124,0.693959075,19.7,8.1,0.07361100599999999
4015,AZ,Mohave,44.14569892,17.25378977,8.196377013,10.68742911,0.09514462,0.015022799999999998,0.450685041,0.025038099999999997,0.6299159670000001,0.1124739,0.545829661,0.615936223,0.693959075,19.7,8.1,0.06509895
4017,AZ,Navajo,33.10885023,18.23207851,9.923974575,3.938095157,0.167331344,0.018592400000000002,0.511290218,0.009296200000000001,0.7820232690000001,0.23142379999999999,0.511290218,0.715806305,0.693959075,19.7,8.1,0.027888599999999996
4019,AZ,Pima,23.68835458,7.261065417,5.1103696339999996,4.488708283999999,0.131204002,0.0123004,0.289058816,0.0553517,0.5910790810000001,0.09209450000000001,0.604768445,0.622193977,0.693959075,19.7,8.1,0.108653314
4021,AZ,Pinal,17.34842335,4.771033552,3.438949408,4.33184842,0.094331532,0.020009700000000002,0.211531315,0.040019400000000004,0.405302492,0.10028569999999999,0.34874081700000004,0.280136066,0.693959075,19.7,8.1,0.025726799999999998
4023,AZ,Santa Cruz,27.52490419,10.78107553,8.034332382999999,4.009242723,0.19144455600000002,0.021271599999999998,0.382889111,0.127629704,0.558456476,0.1159205,0.659420136,0.872136309,0.693959075,19.7,8.1,0.021271599999999998
4025,AZ,Yavapai,33.2874608,12.08128562,6.538602802000001,8.281396547,0.161006194,0.0236774,0.38357358,0.0473548,0.634884804,0.0977062,0.667702157,0.9660371640000001,0.693959075,19.7,8.1,0.113651431
4027,AZ,Yuma,22.35112788,10.52968995,6.2909966,4.236925229,0.175516483,0.025811200000000003,0.33038396800000003,0.0464602,0.533274673,0.1189867,0.531711699,0.428466709,0.693959075,19.7,8.1,0.0464602
5001,AR,Arkansas,22.07058415,7.922580214,4.430774206000001,4.114527362,0.26131493699999997,0.052263,0.5226298739999999,0.0,0.9483732090000001,0.26115120000000003,0.9407337720000001,0.627155848,1.5218813269999998,14.9,6.4,0.052263
5003,AR,Ashley,19.86708612,11.29593563,4.759564956,3.2218727210000004,0.364963504,0.0456204,0.638686131,0.0,1.00662826,0.2704408,0.593065693,0.41058394200000004,1.5218813269999998,14.9,6.4,0.0
5005,AR,Baxter,11.99581779,5.417412457,2.302701311,3.5979582010000004,0.168427131,0.024061000000000003,0.649647506,0.048122000000000005,0.686188527,0.1430411,0.745891581,1.058684825,1.5218813269999998,14.9,6.4,0.096244075
5007,AR,Benton,19.69439445,6.33760408,5.587339612999999,2.504054023,0.138491367,0.0323147,0.364693934,0.0415474,0.564362432,0.09567460000000001,0.632443911,0.6093620160000001,1.5218813269999998,14.9,6.4,0.11079309400000001
5009,AR,Boone,30.01057894,10.75854712,6.645707077999999,5.920985514,0.108565845,0.027141500000000002,0.48854630299999996,0.05428290000000001,0.9800769770000001,0.10850989999999999,0.6785365320000001,0.62425361,1.5218813269999998,14.9,6.4,0.0
5011,AR,Bradley,10.9022319,4.6951993419999996,2.518618804,2.04004604,0.2600104,0.0,0.606690934,0.0,0.8554882859999999,0.1680813,0.346680534,0.433350667,1.5218813269999998,14.9,6.4,0.08667013300000001
5013,AR,Calhoun,65.34407711,31.88214547,13.77810258,12.21379713,0.368935621,0.0,0.368935621,0.368935621,0.87934175,0.18782870000000002,0.368935621,0.368935621,1.5218813269999998,14.9,6.4,0.0
5015,AR,Carroll,8.595425926,4.054455867,2.188032022,1.396942645,0.18410781399999998,0.0368216,0.552323441,0.18410781399999998,0.8601955809999999,0.18191079999999998,0.6996096909999999,1.841078135,1.5218813269999998,14.9,6.4,0.110464688
5017,AR,Chicot,5.098911596000001,2.948822275,1.268174713,0.8757709440000001,0.42190532399999997,0.0,0.9281917140000001,0.0,1.304702761,0.332088,0.506286389,0.6750485190000001,1.5218813269999998,14.9,6.4,0.084381065
5019,AR,Clark,9.14315047,3.9120268310000004,1.8492730240000002,1.7236728769999998,0.21645021600000003,0.043289999999999995,0.432900433,0.0,0.574061156,0.1674832,0.865800866,0.47619047600000003,1.5218813269999998,14.9,6.4,0.173160173
5021,AR,Clay,10.4184871,5.026389121,2.088064596,2.5950564430000003,0.186846039,0.0,0.373692078,0.0,0.908569243,0.1901864,0.6851021429999999,0.560538117,1.5218813269999998,14.9,6.4,0.062282000000000004
5023,AR,Cleburne,13.65534521,4.828485801,3.0815578560000003,2.8162588019999997,0.347893313,0.0386548,0.579822188,0.115964438,0.8589067990000001,0.1578906,0.657131813,0.9277155009999999,1.5218813269999998,14.9,6.4,0.0386548
5025,AR,Cleveland,24.50199472,8.802406468,5.841416871,4.282018058,0.23124060600000002,0.0,0.578101515,0.0,0.705150497,0.11631960000000001,0.23124060600000002,0.0,1.5218813269999998,14.9,6.4,0.0
5027,AR,Columbia,17.94562472,7.383176757,2.67978033,2.744103085,0.16245634,0.04061409999999999,0.690439444,0.08122817,0.827442488,0.24892129999999998,0.609211274,0.365526765,1.5218813269999998,14.9,6.4,0.121842255
